,School Name,School ID,Network,Category,Category Breakdown,Grade,Year,Read,Math,Science,English,Composite,Read.1,Math.1,Science.1,English.1,Composite.1,Community
1683,YOUNG HS,609755.0,ISP,Overall,Overall,11th Grade,2016.0,28.7,27.9,26.7,28.1,27.9,449,449,449,449,449,28
1697,YOUNG WOMENS HS,400087.0,Charter,Overall,Overall,11th Grade,2016.0,15.3,16.1,16.4,14.8,15.7,59,59,59,59,59,35
1738,ACE TECH HS,400010.0,Charter,Race,Black,11th Grade,2016.0,15.4,16.1,15.9,14.2,15.4,73,74,73,74,73,40
1739,ACE TECH HS,400010.0,Charter,Race,White,11th Grade,2016.0,,,,,,1,1,1,1,1,40
1740,ACE TECH HS,400010.0,Charter,Race,Hispanic,11th Grade,2016.0,14.0,15.9,13.5,12.9,14.2,14,14,13,14,13,40
1760,AIR FORCE HS,610513.0,Service Leadership Academies,Race,White,11th Grade,2016.0,,,,,,4,4,4,4,4,34
1761,AIR FORCE HS,610513.0,Service Leadership Academies,Race,Black,11th Grade,2016.0,18.7,17.4,19.2,18.2,18.3,20,20,20,20,20,34
1762,AIR FORCE HS,610513.0,Service Leadership Academies,Race,Hispanic,11th Grade,2016.0,18.2,19.0,18.8,18.5,18.6,22,22,22,22,22,34
1784,ALCOTT HS,610524.0,Network 4,Race,Hispanic,11th Grade,2016.0,17.7,17.5,18.8,17.3,17.8,44,44,44,44,44,5
1785,ALCOTT HS,610524.0,Network 4,Race,White,11th Grade,2016.0,,,,,,5,5,5,5,5,5
1786,ALCOTT HS,610524.0,Network 4,Race,Black,11th Grade,2016.0,15.4,17.1,15.9,15.0,15.8,20,20,20,20,20,5
1789,AMANDLA,400012.0,Charter,Race,Black,11th Grade,2016.0,14.9,15.2,15.5,13.3,14.8,40,40,40,39,39,68
1867,AMUNDSEN HS,609695.0,Network 2,Race,Black,11th Grade,2016.0,17.9,18.2,18.2,18.1,18.1,21,21,21,21,21,4
1868,AMUNDSEN HS,609695.0,Network 2,Race,White,11th Grade,2016.0,19.9,18.3,18.7,19.6,19.1,29,29,29,29,29,4
1869,AMUNDSEN HS,609695.0,Network 2,Race,Other,11th Grade,2016.0,,,,,,3,3,3,3,3,4
1870,AMUNDSEN HS,609695.0,Network 2,Race,Hispanic,11th Grade,2016.0,18.3,18.1,18.3,17.5,18.0,148,148,148,148,148,4
1871,AMUNDSEN HS,609695.0,Network 2,Race,Asian / Pacific,11th Grade,2016.0,17.5,18.9,18.4,16.9,17.9,39,39,39,39,39,4
1898,ASPIRA - EARLY COLLEGE HS,400013.0,Charter,Race,Asian / Pacific,11th Grade,2016.0,,,,,,1,1,1,1,1,21
1899,ASPIRA - EARLY COLLEGE HS,400013.0,Charter,Race,Black,11th Grade,2016.0,,,,,,3,3,3,3,3,21
1900,ASPIRA - EARLY COLLEGE HS,400013.0,Charter,Race,White,11th Grade,2016.0,,,,,,1,1,1,1,1,21
1901,ASPIRA - EARLY COLLEGE HS,400013.0,Charter,Race,Hispanic,11th Grade,2016.0,15.2,15.9,15.2,13.1,14.9,98,98,98,98,98,21
1949,AUSTIN BUS & ENTRP HS,400018.0,Network 3,Race,Black,11th Grade,2016.0,14.4,15.3,15.8,11.8,14.4,24,24,24,24,24,25
1961,AUSTIN POLY HS,610501.0,Network 3,Race,Black,11th Grade,2016.0,14.3,15.3,15.0,11.7,14.1,27,27,27,27,27,25
1962,AUSTIN POLY HS,610501.0,Network 3,Race,Hispanic,11th Grade,2016.0,,,,,,1,1,1,1,1,25
1963,BACK OF THE YARDS HS,610563.0,Network 8,Race,White,11th Grade,2016.0,,,,,,4,4,4,4,4,61
1964,BACK OF THE YARDS HS,610563.0,Network 8,Race,Asian / Pacific,11th Grade,2016.0,16.4,23.3,20.3,17.3,19.4,18,18,18,18,18,61
1965,BACK OF THE YARDS HS,610563.0,Network 8,Race,Hispanic,11th Grade,2016.0,16.7,18.0,17.8,16.5,17.3,211,211,211,211,211,61
1966,BACK OF THE YARDS HS,610563.0,Network 8,Race,Native American,11th Grade,2016.0,,,,,,1,1,1,1,1,61
1967,BACK OF THE YARDS HS,610563.0,Network 8,Race,Black,11th Grade,2016.0,,,,,,9,9,9,9,9,61
1978,BANNER WEST HS,610555.0,Options,Race,Hispanic,11th Grade,2016.0,,,,,,1,1,1,1,1,25
1979,BANNER WEST HS,610555.0,Options,Race,Black,11th Grade,2016.0,12.5,14.0,13.5,10.7,12.7,26,26,26,26,26,25
1981,BEACON THERAPEUTIC HS,800003.0,,Race,White,11th Grade,2016.0,,,,,,1,1,1,1,1,0
1982,BEACON THERAPEUTIC HS,800003.0,,Race,Black,11th Grade,2016.0,,,,,,1,1,1,1,1,0
2056,BOGAN HS,609698.0,Network 10,Race,Black,11th Grade,2016.0,14.8,15.2,15.2,13.8,14.8,90,90,90,90,90,70
2057,BOGAN HS,609698.0,Network 10,Race,Other,11th Grade,2016.0,,,,,,2,2,2,2,2,70
2058,BOGAN HS,609698.0,Network 10,Race,White,11th Grade,2016.0,,,,,,1,1,1,1,1,70
2059,BOGAN HS,609698.0,Network 10,Race,Hispanic,11th Grade,2016.0,15.2,15.5,15.6,13.7,15.0,86,86,86,86,86,70
2085,BOWEN HS,610323.0,Network 12,Race,Black,11th Grade,2016.0,14.5,15.2,15.1,13.4,14.6,54,54,54,54,54,46
2086,BOWEN HS,610323.0,Network 12,Race,Hispanic,11th Grade,2016.0,15.0,15.7,15.4,12.9,14.8,18,18,18,18,18,46
2102,BRONZEVILLE HS,610381.0,Network 9,Race,Black,11th Grade,2016.0,14.6,15.5,15.7,13.7,14.8,98,98,98,98,98,38
2103,BRONZEVILLE HS,610381.0,Network 9,Race,Hispanic,11th Grade,2016.0,,,,,,1,1,1,1,1,38
2165,BROOKS HS,609726.0,ISP,Race,Black,11th Grade,2016.0,22.9,20.9,21.9,23.9,22.4,171,171,171,171,171,49
2166,BROOKS HS,609726.0,ISP,Race,White,11th Grade,2016.0,,,,,,1,1,1,1,1,49
2167,BROOKS HS,609726.0,ISP,Race,Hispanic,11th Grade,2016.0,23.7,22.0,22.1,24.1,23.0,29,29,29,29,29,49
2168,BROOKS HS,609726.0,ISP,Race,Asian / Pacific,11th Grade,2016.0,,,,,,1,1,1,1,1,49
2177,CAMELOT - CHICAGO EXCEL HS,400147.0,Options,Race,Black,11th Grade,2016.0,,,,,,9,9,9,9,9,75
2180,CAMELOT - EXCEL ENGLEWOOD HS,610565.0,Options,Race,Other,11th Grade,2016.0,,,,,,1,1,1,1,1,68
2181,CAMELOT - EXCEL ENGLEWOOD HS,610565.0,Options,Race,Black,11th Grade,2016.0,13.3,14.9,13.6,12.3,13.5,18,18,18,18,18,68
2183,CAMELOT - EXCEL SOUTHWEST HS,400176.0,Options,Race,Black,11th Grade,2016.0,13.8,14.6,13.4,12.8,13.6,16,16,16,16,16,0
2185,CAMELOT - EXCEL WOODLAWN HS,400175.0,Options,Race,Black,11th Grade,2016.0,13.5,14.6,14.8,12.3,13.8,12,12,12,12,12,0
2186,CAMELOT - EXCEL WOODLAWN HS,400175.0,Options,Race,Hispanic,11th Grade,2016.0,,,,,,1,1,1,1,1,0
2187,CAMELOT SAFE - GARFIELD HS,610585.0,Options,Race,Black,11th Grade,2016.0,,,,,,3,3,3,3,3,0
2189,CAMELOT SAFE HS,610573.0,Options,Race,Black,11th Grade,2016.0,,,,,,4,4,4,4,4,32
2230,CARVER MILITARY HS,609760.0,Service Leadership Academies,Race,Black,11th Grade,2016.0,17.2,17.7,18.2,17.5,17.6,43,43,43,43,43,54
2231,CARVER MILITARY HS,609760.0,Service Leadership Academies,Race,White,11th Grade,2016.0,,,,,,2,2,2,2,2,54
2232,CARVER MILITARY HS,609760.0,Service Leadership Academies,Race,Hispanic,11th Grade,2016.0,18.4,17.8,19.4,17.6,18.3,66,66,66,66,66,54
2241,CATALYST - MARIA,400115.0,Charter,Race,Black,11th Grade,2016.0,14.1,15.9,15.5,15.4,15.2,57,57,57,57,57,0
2242,CATALYST - MARIA,400115.0,Charter,Race,Hispanic,11th Grade,2016.0,16.2,16.5,16.7,16.3,16.5,65,65,65,65,65,0
2297,CHICAGO ACADEMY HS,610340.0,AUSL,Race,Black,11th Grade,2016.0,16.8,17.6,16.8,15.0,16.5,16,16,16,16,16,17
2298,CHICAGO ACADEMY HS,610340.0,AUSL,Race,White,11th Grade,2016.0,20.8,21.2,20.1,21.1,20.8,20,20,20,20,20,17
2299,CHICAGO ACADEMY HS,610340.0,AUSL,Race,Hispanic,11th Grade,2016.0,17.9,18.5,18.3,18.1,18.2,81,81,81,81,81,17
2300,CHICAGO ACADEMY HS,610340.0,AUSL,Race,Other,11th Grade,2016.0,,,,,,2,2,2,2,2,17
2301,CHICAGO ACADEMY HS,610340.0,AUSL,Race,Asian / Pacific,11th Grade,2016.0,,,,,,6,6,6,6,6,17
2373,CHICAGO AGRICULTURE HS,609753.0,Network 10,Race,Black,11th Grade,2016.0,18.6,17.5,19.1,20.0,18.8,61,61,61,61,61,74
2374,CHICAGO AGRICULTURE HS,609753.0,Network 10,Race,Native American,11th Grade,2016.0,,,,,,1,1,1,1,1,74
2375,CHICAGO AGRICULTURE HS,609753.0,Network 10,Race,Other,11th Grade,2016.0,,,,,,2,2,2,2,2,74
2376,CHICAGO AGRICULTURE HS,609753.0,Network 10,Race,White,11th Grade,2016.0,22.0,20.1,21.4,22.5,21.5,51,51,51,51,51,74
2377,CHICAGO AGRICULTURE HS,609753.0,Network 10,Race,Hispanic,11th Grade,2016.0,20.8,19.5,20.6,21.5,20.6,39,39,39,39,39,74
2399,CHICAGO ARTS HS,400022.0,Contract,Race,Unknown Race,11th Grade,2016.0,,,,,,1,1,1,1,1,35
2400,CHICAGO ARTS HS,400022.0,Contract,Race,Other,11th Grade,2016.0,,,,,,5,5,5,5,5,35
2401,CHICAGO ARTS HS,400022.0,Contract,Race,Asian / Pacific,11th Grade,2016.0,,,,,,2,2,2,2,2,35
2402,CHICAGO ARTS HS,400022.0,Contract,Race,Black,11th Grade,2016.0,19.5,17.7,18.0,19.4,18.7,78,78,78,78,78,35
2403,CHICAGO ARTS HS,400022.0,Contract,Race,White,11th Grade,2016.0,22.3,20.5,22.6,22.6,22.0,17,17,17,17,17,35
2404,CHICAGO ARTS HS,400022.0,Contract,Race,Hispanic,11th Grade,2016.0,20.4,18.5,18.6,19.8,19.3,31,31,31,31,31,35
2405,CHICAGO ARTS HS,400022.0,Contract,Race,Native American,11th Grade,2016.0,,,,,,1,1,1,1,1,35
2443,CHICAGO MATH & SCIENCE HS,400035.0,Charter,Race,Hispanic,11th Grade,2016.0,20.4,22.2,21.3,20.3,21.0,43,43,43,43,43,1
2444,CHICAGO MATH & SCIENCE HS,400035.0,Charter,Race,Asian / Pacific,11th Grade,2016.0,22.6,24.0,22.1,21.6,22.6,14,14,14,14,14,1
2445,CHICAGO MATH & SCIENCE HS,400035.0,Charter,Race,White,11th Grade,2016.0,,,,,,3,3,3,3,3,1
2446,CHICAGO MATH & SCIENCE HS,400035.0,Charter,Race,Black,11th Grade,2016.0,20.0,21.1,20.3,18.4,20.0,24,24,24,24,24,1
2447,CHICAGO MATH & SCIENCE HS,400035.0,Charter,Race,Other,11th Grade,2016.0,,,,,,2,2,2,2,2,1
2506,CHICAGO MILITARY HS,609754.0,Service Leadership Academies,Race,Hispanic,11th Grade,2016.0,18.3,17.7,19.3,16.9,18.0,12,12,12,12,12,35
2507,CHICAGO MILITARY HS,609754.0,Service Leadership Academies,Race,Black,11th Grade,2016.0,16.1,16.4,17.5,16.5,16.6,48,48,48,48,48,35
2508,CHICAGO MILITARY HS,609754.0,Service Leadership Academies,Race,White,11th Grade,2016.0,,,,,,1,1,1,1,1,35
2522,CHICAGO TECH HS,400091.0,Contract,Race,Black,11th Grade,2016.0,15.8,16.0,16.3,14.3,15.6,73,73,73,73,73,28
2523,CHICAGO TECH HS,400091.0,Contract,Race,White,11th Grade,2016.0,,,,,,3,3,3,3,3,28
2524,CHICAGO TECH HS,400091.0,Contract,Race,Hispanic,11th Grade,2016.0,16.6,15.8,16.7,15.0,16.0,13,13,13,13,13,28
2525,CHICAGO TECH HS,400091.0,Contract,Race,Native American,11th Grade,2016.0,,,,,,1,1,1,1,1,28
2552,CHICAGO VIRTUAL,400036.0,Charter,Race,Hispanic,11th Grade,2016.0,,,,,,3,3,3,3,3,28
2553,CHICAGO VIRTUAL,400036.0,Charter,Race,White,11th Grade,2016.0,,,,,,3,3,3,3,3,28
2554,CHICAGO VIRTUAL,400036.0,Charter,Race,Asian / Pacific,11th Grade,2016.0,,,,,,4,4,4,4,4,28
2555,CHICAGO VIRTUAL,400036.0,Charter,Race,Black,11th Grade,2016.0,18.1,16.5,17.2,18.7,17.6,13,13,13,13,13,28
2601,CHICAGO VOCATIONAL HS,609674.0,Network 12,Race,Black,11th Grade,2016.0,15.4,15.5,17.0,14.4,15.6,204,205,204,205,204,45
2602,CHICAGO VOCATIONAL HS,609674.0,Network 12,Race,Hispanic,11th Grade,2016.0,,,,,,1,1,1,1,1,45
2607,CICS - CHICAGOQUEST HS,400113.0,Charter,Race,Hispanic,11th Grade,2016.0,15.0,14.4,16.4,17.2,15.8,10,10,10,10,10,8
2608,CICS - CHICAGOQUEST HS,400113.0,Charter,Race,White,11th Grade,2016.0,,,,,,2,2,2,2,2,8
2609,CICS - CHICAGOQUEST HS,400113.0,Charter,Race,Other,11th Grade,2016.0,,,,,,2,2,2,2,2,8
2610,CICS - CHICAGOQUEST HS,400113.0,Charter,Race,Black,11th Grade,2016.0,16.2,15.7,17.4,16.8,16.5,33,33,33,33,33,8
2626,CICS - ELLISON HS,400032.0,Charter,Race,Other,11th Grade,2016.0,,,,,,1,1,1,1,1,71
2627,CICS - ELLISON HS,400032.0,Charter,Race,Black,11th Grade,2016.0,16.1,15.8,16.7,16.1,16.2,78,78,78,78,78,71
2638,CICS - HAWKINS HS,400108.0,Charter,Race,Black,11th Grade,2016.0,13.9,16.1,14.3,12.5,14.3,12,14,12,14,12,54
2662,CICS - LONGWOOD,400033.0,Charter,Race,White,11th Grade,2016.0,,,,,,1,1,1,1,1,73
2663,CICS - LONGWOOD,400033.0,Charter,Race,Black,11th Grade,2016.0,14.9,15.6,15.7,15.2,15.4,92,92,92,92,92,73
2664,CICS - LONGWOOD,400033.0,Charter,Race,Asian / Pacific,11th Grade,2016.0,,,,,,1,1,1,1,1,73
2727,CICS - NORTHTOWN HS,400034.0,Charter,Race,White,11th Grade,2016.0,22.5,20.4,21.2,22.4,21.6,33,33,33,33,33,13
2728,CICS - NORTHTOWN HS,400034.0,Charter,Race,Hispanic,11th Grade,2016.0,18.4,18.2,19.1,18.5,18.6,120,120,120,120,120,13
2729,CICS - NORTHTOWN HS,400034.0,Charter,Race,Asian / Pacific,11th Grade,2016.0,21.3,21.6,22.8,20.9,21.7,30,30,30,30,30,13
2730,CICS - NORTHTOWN HS,400034.0,Charter,Race,Black,11th Grade,2016.0,18.1,16.6,18.1,16.8,17.4,12,12,12,12,12,13
2731,CICS - NORTHTOWN HS,400034.0,Charter,Race,Other,11th Grade,2016.0,,,,,,5,5,5,5,5,13
2732,CICS - NORTHTOWN HS,400034.0,Charter,Race,Native American,11th Grade,2016.0,,,,,,3,3,3,3,3,13
2760,CLARK HS,610244.0,Network 3,Race,Black,11th Grade,2016.0,16.3,15.7,17.5,15.7,16.3,106,106,106,106,106,25
2831,CLEMENTE HS,609759.0,Network 5,Race,Black,11th Grade,2016.0,14.7,15.0,15.7,13.0,14.6,27,27,27,27,27,24
2832,CLEMENTE HS,609759.0,Network 5,Race,White,11th Grade,2016.0,,,,,,3,3,3,3,3,24
2833,CLEMENTE HS,609759.0,Network 5,Race,Hispanic,11th Grade,2016.0,15.5,15.5,16.7,14.8,15.6,81,81,81,81,81,24
2834,CLEMENTE HS,609759.0,Network 5,Race,Other,11th Grade,2016.0,,,,,,4,4,4,4,4,24
2849,COLLINS HS,610499.0,AUSL,Race,Black,11th Grade,2016.0,14.9,15.2,15.3,13.5,14.7,59,59,59,59,59,29
2865,COMMUNITY SERVICES WEST HS,400038.0,Options,Race,Black,11th Grade,2016.0,,,,,,5,5,5,5,5,29
2904,CORLISS HS,609761.0,Network 13,Race,Other,11th Grade,2016.0,,,,,,1,1,1,1,1,50
2905,CORLISS HS,609761.0,Network 13,Race,Black,11th Grade,2016.0,14.3,14.8,14.6,13.3,14.2,82,82,82,82,82,50
2906,CORLISS HS,609761.0,Network 13,Race,Hispanic,11th Grade,2016.0,,,,,,2,2,2,2,2,50
2942,CRANE MEDICAL HS,610561.0,Network 6,Race,Asian / Pacific,11th Grade,2016.0,,,,,,2,2,2,2,2,28
2943,CRANE MEDICAL HS,610561.0,Network 6,Race,Other,11th Grade,2016.0,,,,,,1,1,1,1,1,28
2944,CRANE MEDICAL HS,610561.0,Network 6,Race,Hispanic,11th Grade,2016.0,19.1,19.8,20.3,19.7,19.7,31,31,31,31,31,28
2945,CRANE MEDICAL HS,610561.0,Network 6,Race,Black,11th Grade,2016.0,18.1,17.8,19.0,17.7,18.2,86,86,86,86,86,28
3024,CURIE HS,609756.0,Network 8,Race,Native American,11th Grade,2016.0,,,,,,3,3,3,3,3,57
3025,CURIE HS,609756.0,Network 8,Race,Black,11th Grade,2016.0,15.9,16.8,17.4,15.2,16.3,74,74,74,74,74,57
3026,CURIE HS,609756.0,Network 8,Race,Other,11th Grade,2016.0,,,,,,1,1,1,1,1,57
3027,CURIE HS,609756.0,Network 8,Race,White,11th Grade,2016.0,17.8,17.9,19.1,17.2,18.0,17,17,17,17,17,57
3028,CURIE HS,609756.0,Network 8,Race,Asian / Pacific,11th Grade,2016.0,18.7,23.2,20.8,18.1,20.2,18,18,18,18,18,57
3029,CURIE HS,609756.0,Network 8,Race,Hispanic,11th Grade,2016.0,17.3,18.1,17.9,16.4,17.4,520,520,520,520,520,57
3078,DEVRY HS,610402.0,Network 4,Race,Hispanic,11th Grade,2016.0,21.0,20.5,20.7,21.4,20.9,53,53,53,53,53,5
3079,DEVRY HS,610402.0,Network 4,Race,Asian / Pacific,11th Grade,2016.0,,,,,,6,6,6,6,6,5
3080,DEVRY HS,610402.0,Network 4,Race,Black,11th Grade,2016.0,19.9,20.1,20.6,20.8,20.4,32,32,32,32,32,5
3081,DEVRY HS,610402.0,Network 4,Race,White,11th Grade,2016.0,,,,,,9,9,9,9,9,5
3082,DISNEY II HS,610564.0,ISP,Race,White,11th Grade,2016.0,21.5,20.5,20.0,21.2,20.8,20,20,20,20,20,16
3083,DISNEY II HS,610564.0,ISP,Race,Black,11th Grade,2016.0,20.2,17.2,18.8,19.9,19.0,17,17,17,17,17,16
3084,DISNEY II HS,610564.0,ISP,Race,Other,11th Grade,2016.0,,,,,,2,2,2,2,2,16
3085,DISNEY II HS,610564.0,ISP,Race,Hispanic,11th Grade,2016.0,19.1,18.4,18.6,18.6,18.7,68,68,68,68,68,16
3086,DISNEY II HS,610564.0,ISP,Race,Asian / Pacific,11th Grade,2016.0,,,,,,6,6,6,6,6,16
3087,DISNEY II HS,610564.0,ISP,Race,Native American,11th Grade,2016.0,,,,,,2,2,2,2,2,16
3109,DOUGLASS HS,610245.0,Network 3,Race,Hispanic,11th Grade,2016.0,,,,,,2,2,2,2,2,25
3110,DOUGLASS HS,610245.0,Network 3,Race,Black,11th Grade,2016.0,13.2,14.8,14.5,12.2,13.7,42,42,42,42,42,25
3111,DOUGLASS HS,610245.0,Network 3,Race,Other,11th Grade,2016.0,,,,,,1,1,1,1,1,25
3163,DUNBAR HS,609676.0,Network 9,Race,White,11th Grade,2016.0,,,,,,2,2,2,2,2,35
3164,DUNBAR HS,609676.0,Network 9,Race,Black,11th Grade,2016.0,14.1,15.1,15.5,12.8,14.4,158,158,156,158,156,35
3201,EPIC HS,400094.0,Charter,Race,Asian / Pacific,11th Grade,2016.0,,,,,,1,1,1,1,1,46
3202,EPIC HS,400094.0,Charter,Race,Black,11th Grade,2016.0,16.3,15.9,17.9,17.0,16.8,48,48,48,48,48,46
3203,EPIC HS,400094.0,Charter,Race,Other,11th Grade,2016.0,,,,,,1,1,1,1,1,46
3204,EPIC HS,400094.0,Charter,Race,Hispanic,11th Grade,2016.0,17.2,18.0,19.7,19.1,18.5,35,35,35,35,35,46
3260,FARRAGUT HS,609704.0,Network 7,Race,Black,11th Grade,2016.0,14.5,15.5,15.1,13.1,14.6,32,32,32,32,32,30
3261,FARRAGUT HS,609704.0,Network 7,Race,White,11th Grade,2016.0,,,,,,1,1,1,1,1,30
3262,FARRAGUT HS,609704.0,Network 7,Race,Hispanic,11th Grade,2016.0,15.1,16.6,16.1,13.8,15.4,160,160,160,160,160,30
3297,FENGER HS,609705.0,Network 13,Race,Black,11th Grade,2016.0,14.8,15.2,14.9,13.3,14.6,52,52,52,52,52,49
3298,FENGER HS,609705.0,Network 13,Race,Asian / Pacific,11th Grade,2016.0,,,,,,1,1,1,1,1,49
3383,FOREMAN HS,609708.0,Network 3,Race,Hispanic,11th Grade,2016.0,15.3,16.5,15.9,13.8,15.4,163,163,163,163,163,15
3384,FOREMAN HS,609708.0,Network 3,Race,Black,11th Grade,2016.0,13.7,15.9,15.6,14.1,14.8,33,33,33,33,33,15
3385,FOREMAN HS,609708.0,Network 3,Race,White,11th Grade,2016.0,,,,,,8,8,8,8,8,15
3386,FOREMAN HS,609708.0,Network 3,Race,Asian / Pacific,11th Grade,2016.0,,,,,,3,3,3,3,3,15
3442,GAGE PARK HS,609709.0,Network 8,Race,White,11th Grade,2016.0,,,,,,1,1,1,1,1,63
3443,GAGE PARK HS,609709.0,Network 8,Race,Black,11th Grade,2016.0,14.3,14.4,13.9,11.9,13.6,35,35,35,35,35,63
3444,GAGE PARK HS,609709.0,Network 8,Race,Asian / Pacific,11th Grade,2016.0,,,,,,1,1,1,1,1,63
3445,GAGE PARK HS,609709.0,Network 8,Race,Hispanic,11th Grade,2016.0,14.7,15.3,15.2,13.9,14.8,41,41,41,41,41,63
3446,GAGE PARK HS,609709.0,Network 8,Race,Native American,11th Grade,2016.0,,,,,,1,1,1,1,1,63
3451,GOODE HS,610558.0,Network 10,Race,Other,11th Grade,2016.0,,,,,,2,2,2,2,2,70
3452,GOODE HS,610558.0,Network 10,Race,Asian / Pacific,11th Grade,2016.0,,,,,,1,1,1,1,1,70
3453,GOODE HS,610558.0,Network 10,Race,Native American,11th Grade,2016.0,,,,,,2,2,2,2,2,70
3454,GOODE HS,610558.0,Network 10,Race,Hispanic,11th Grade,2016.0,16.8,17.4,16.6,16.9,16.9,63,63,63,63,63,70
3455,GOODE HS,610558.0,Network 10,Race,White,11th Grade,2016.0,,,,,,3,3,3,3,3,70
3456,GOODE HS,610558.0,Network 10,Race,Black,11th Grade,2016.0,15.8,16.6,16.7,16.2,16.3,118,118,118,118,118,70
3524,HANCOCK HS,609694.0,Network 8,Race,Hispanic,11th Grade,2016.0,16.9,16.8,17.3,16.4,16.8,221,221,221,221,221,62
3525,HANCOCK HS,609694.0,Network 8,Race,Black,11th Grade,2016.0,,,,,,2,2,2,2,2,62
3526,HANCOCK HS,609694.0,Network 8,Race,Asian / Pacific,11th Grade,2016.0,,,,,,2,2,2,2,2,62
3527,HANCOCK HS,609694.0,Network 8,Race,White,11th Grade,2016.0,,,,,,5,5,5,5,5,62
3528,HANCOCK HS,609694.0,Network 8,Race,Other,11th Grade,2016.0,,,,,,1,1,1,1,1,62
3562,HARLAN HS,609710.0,Network 12,Race,Black,11th Grade,2016.0,15.0,15.3,16.5,14.2,15.2,158,158,158,158,158,49
3563,HARLAN HS,609710.0,Network 12,Race,Other,11th Grade,2016.0,,,,,,1,1,1,1,1,49
3564,HARLAN HS,609710.0,Network 12,Race,Hispanic,11th Grade,2016.0,,,,,,1,1,1,1,1,49
3594,HARPER HS,609711.0,Network 11,Race,Hispanic,11th Grade,2016.0,,,,,,2,2,2,2,2,67
3595,HARPER HS,609711.0,Network 11,Race,Other,11th Grade,2016.0,,,,,,1,1,1,1,1,67
3596,HARPER HS,609711.0,Network 11,Race,Black,11th Grade,2016.0,14.6,15.0,14.6,13.6,14.5,41,42,41,42,41,67
3621,HIRSCH HS,609712.0,Network 12,Race,Hispanic,11th Grade,2016.0,,,,,,1,1,1,1,1,69
3622,HIRSCH HS,609712.0,Network 12,Race,Black,11th Grade,2016.0,13.1,14.4,14.2,10.7,13.1,36,36,36,36,36,69
3657,HOPE HS,609768.0,Network 11,Race,Hispanic,11th Grade,2016.0,,,,,,2,2,2,2,2,68
3658,HOPE HS,609768.0,Network 11,Race,Black,11th Grade,2016.0,15.0,15.4,15.7,13.0,14.8,30,30,30,30,30,68
3734,HUBBARD HS,609741.0,Network 10,Race,Black,11th Grade,2016.0,15.6,16.4,16.5,14.6,15.8,25,25,25,25,25,65
3735,HUBBARD HS,609741.0,Network 10,Race,White,11th Grade,2016.0,19.2,16.9,17.9,18.2,18.1,13,13,13,13,13,65
3736,HUBBARD HS,609741.0,Network 10,Race,Hispanic,11th Grade,2016.0,17.2,17.3,17.5,16.6,17.2,310,310,310,310,310,65
3778,HYDE PARK HS,609713.0,Network 9,Race,Native American,11th Grade,2016.0,,,,,,1,1,1,1,1,42
3779,HYDE PARK HS,609713.0,Network 9,Race,Hispanic,11th Grade,2016.0,,,,,,1,1,1,1,1,42
3780,HYDE PARK HS,609713.0,Network 9,Race,Black,11th Grade,2016.0,15.4,16.2,16.4,14.8,15.7,122,122,122,122,122,42
3781,HYDE PARK HS,609713.0,Network 9,Race,Other,11th Grade,2016.0,,,,,,1,1,1,1,1,42
3800,INFINITY HS,610384.0,Network 7,Race,Black,11th Grade,2016.0,,,,,,3,3,3,3,3,30
3801,INFINITY HS,610384.0,Network 7,Race,White,11th Grade,2016.0,,,,,,1,1,1,1,1,30
3802,INFINITY HS,610384.0,Network 7,Race,Hispanic,11th Grade,2016.0,17.8,19.2,20.2,17.7,18.7,77,77,77,77,77,30
3815,INSTITUTO - HEALTH,400104.0,Charter,Race,Hispanic,11th Grade,2016.0,16.6,16.9,17.4,16.2,16.8,197,197,197,197,197,31
3816,INSTITUTO - HEALTH,400104.0,Charter,Race,Black,11th Grade,2016.0,15.8,16.4,16.1,14.6,15.7,10,10,10,10,10,31
3817,INSTITUTO - HEALTH,400104.0,Charter,Race,White,11th Grade,2016.0,,,,,,1,1,1,1,1,31
3828,INSTITUTO - LOZANO HS,400148.0,Options,Race,Unknown Race,11th Grade,2016.0,,,,,,1,1,1,1,1,31
3829,INSTITUTO - LOZANO HS,400148.0,Options,Race,Hispanic,11th Grade,2016.0,14.3,15.1,14.3,12.4,14.0,14,14,14,14,14,31
3833,INSTITUTO - LOZANO MASTERY HS,400164.0,Options,Race,Hispanic,11th Grade,2016.0,,,,,,7,7,7,7,7,31
3834,INTRINSIC HS,400162.0,Charter,Race,White,11th Grade,2016.0,,,,,,9,9,9,9,9,32
3835,INTRINSIC HS,400162.0,Charter,Race,Native American,11th Grade,2016.0,,,,,,1,1,1,1,1,32
3836,INTRINSIC HS,400162.0,Charter,Race,Asian / Pacific,11th Grade,2016.0,,,,,,4,4,4,4,4,32
3837,INTRINSIC HS,400162.0,Charter,Race,Black,11th Grade,2016.0,18.3,18.6,17.8,17.6,18.1,17,17,17,17,17,32
3838,INTRINSIC HS,400162.0,Charter,Race,Other,11th Grade,2016.0,,,,,,1,1,1,1,1,32
3839,INTRINSIC HS,400162.0,Charter,Race,Hispanic,11th Grade,2016.0,18.9,20.2,18.7,19.5,19.3,99,99,99,99,99,32
3855,JEWISH CHILD FAMILY THERAPEUTIC HS,800011.0,,Race,Other,11th Grade,2016.0,,,,,,1,1,1,1,1,0
