SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date,Community
Vacant/Abandoned Building,12-00018937,01/05/2012,Front,,Open,,Vacant,False,False,12037,S,PRAIRIE,AVE,60628.0,1180071.28657728,1825322.58999784,9.0,5.0,53.0,41.67594956110532,-87.6165335705867,"(41.67594956110532, -87.6165335705867)",2012-01-05,53
Vacant/Abandoned Building,12-00018986,01/05/2012,Front,,Boarded,FRONT DOOR.. HAS BEEN KICKED OPEN..,Vacant,False,True,7307,S,EMERALD,AVE,60621.0,1172565.20998579,1856420.05036603,17.0,7.0,68.0,41.76145353393965,-87.64309489204436,"(41.76145353393965, -87.64309489204436)",2012-01-05,68
Vacant/Abandoned Building,12-00019050,01/05/2012,Front,,Open,FRONT & REAR,Vacant,False,True,7403,S,BLACKSTONE,AVE,60619.0,1187486.94820956,1856189.88883106,5.0,3.0,43.0,41.76048037516357,-87.58841331032333,"(41.76048037516356, -87.58841331032333)",2012-01-05,43
Vacant/Abandoned Building,12-00019056,01/05/2012,Front,,Open,BSMT,Vacant,False,True,1040,N,SPRINGFIELD,AVE,60651.0,1150195.04369909,1906659.72802041,27.0,11.0,23.0,41.89978126484857,-87.72377774346329,"(41.89978126484857, -87.72377774346329)",2012-01-05,23
Vacant/Abandoned Building,12-00019074,01/05/2012,,,,,,,,1253,S,TRIPP,AVE,60623.0,1148247.52453116,1894009.80810797,24.0,10.0,29.0,41.86510620621501,-87.73125703081932,"(41.86510620621501, -87.73125703081932)",2012-01-05,29
Vacant/Abandoned Building,12-00019272,01/05/2012,Front,,Boarded,FRONT DOOR,Vacant,False,True,4003,W,WILCOX,ST,60624.0,1149730.85756937,1899035.4821832,28.0,11.0,26.0,41.878868558384994,-87.72568102857397,"(41.87886855838499, -87.72568102857397)",2012-01-05,26
Vacant/Abandoned Building,12-00019813,01/05/2012,Front,,Open,,Vacant,False,False,745,N,CLARK,ST,60654.0,1175402.2919056,1905432.52771754,42.0,18.0,8.0,41.895884972192405,-87.63122868582957,"(41.89588497219241, -87.63122868582957)",2012-01-05,8
Vacant/Abandoned Building,12-00020647,01/05/2012,Front,,Open,FRONT & BACK,Vacant,False,False,7939,S,MARQUETTE,AVE,60617.0,1195557.16003108,1852847.55000918,7.0,4.0,46.0,41.751113172493405,-87.55894655281965,"(41.75111317249341, -87.55894655281965)",2012-01-05,46
Vacant/Abandoned Building,12-00020710,01/05/2012,Rear,,Open,REAR,Vacant,False,False,8008,S,MANISTEE,AVE,60617.0,1195898.33737486,1852401.6479262002,7.0,4.0,46.0,41.74988115003863,-87.55771106521723,"(41.74988115003863, -87.55771106521722)",2012-01-05,46
Vacant/Abandoned Building,12-00020721,01/05/2012,Front,,Open,WINDOWS AND DOORS,Vacant,False,False,7807,S,LOOMIS,BLVD,60620.0,1168353.09018218,1852985.11070398,17.0,6.0,71.0,41.75211930760322,-87.65863141542215,"(41.75211930760322, -87.65863141542215)",2012-01-05,71
Vacant/Abandoned Building,12-00020796,01/05/2012,Front,,Open,"FRONT DOOR MISSING, BASEMENT WINDOW MISSING, REAR DOOR MISSING",Vacant,False,False,2251,S,DRAKE,AVE,60623.0,1153054.96138095,1888772.61790888,22.0,10.0,30.0,41.85064087478168,-87.7137474365558,"(41.85064087478168, -87.71374743655579)",2012-01-05,30
Vacant/Abandoned Building,12-00020850,01/05/2012,Front,,Open,UNDERGROUND GARAGE,Vacant,False,False,7801,S,COTTAGE GROVE,AVE,60619.0,1182916.33893357,1853457.12418532,6.0,6.0,69.0,41.75308877697202,-87.60524931191931,"(41.75308877697202, -87.60524931191931)",2012-01-05,69
Vacant/Abandoned Building,12-00020853,01/05/2012,Rear,,Open,REAR,Vacant,False,False,6021,S,WABASH,AVE,60637.0,1177747.42886585,1865105.21091458,20.0,3.0,40.0,41.785170861247614,-87.62383910027988,"(41.78517086124762, -87.62383910027987)",2012-01-05,40
Vacant/Abandoned Building,12-00020940,01/05/2012,Front,,Open,FRONT,Occupied,True,True,3945,N,NATCHEZ,AVE,60634.0,1132322.26220124,1925454.00912694,38.0,16.0,17.0,41.95168473178176,-87.78898745221767,"(41.95168473178176, -87.78898745221767)",2012-01-05,17
Vacant/Abandoned Building,12-00021242,01/05/2012,Front,,Open,,Vacant,False,False,6567,S,HARVARD,AVE,60621.0,1175195.12907609,1861431.34691096,20.0,7.0,68.0,41.77514679197231,-87.63330655917395,"(41.77514679197231, -87.63330655917396)",2012-01-05,68
Vacant/Abandoned Building,12-00021478,01/05/2012,Front,,Open,FRONT AND REAR AND SIDE WINDOW,Vacant,False,True,6622,S,ARTESIAN,AVE,60629.0,1161180.98118327,1860675.34957853,15.0,8.0,66.0,41.77337377885519,-87.68470163809191,"(41.77337377885519, -87.68470163809191)",2012-01-05,66
Vacant/Abandoned Building,12-00021610,01/05/2012,Rear,,Open,REAR /SIDE,Vacant,True,True,1305,N,MASON,AVE,60651.0,1136455.07887112,1908074.97297179,29.0,25.0,25.0,41.90392167546848,-87.77421159580723,"(41.90392167546848, -87.77421159580723)",2012-01-05,25
Vacant/Abandoned Building,12-00021869,01/05/2012,Front,,Boarded,,Vacant,False,False,2140,W,18TH,PL,60608.0,1162393.28627341,1891053.66178,25.0,12.0,31.0,41.85671028078771,-87.67941015955297,"(41.85671028078771, -87.67941015955297)",2012-01-05,31
Vacant/Abandoned Building,12-00021929,01/05/2012,Front,,Boarded,GARAGE,Vacant,False,False,7010,S,CLAREMONT,AVE,60636.0,1161945.19790846,1858122.4212099998,17.0,8.0,66.0,41.76635233280248,-87.68197105653482,"(41.766352332802484, -87.68197105653483)",2012-01-05,66
Vacant/Abandoned Building,12-00021993,01/05/2012,Front,,Open,FRON AND SIDE,Vacant,False,False,9344,S,CALUMET,AVE,60619.0,1180225.76653206,1843093.73811423,6.0,6.0,49.0,41.72471248585933,-87.61542593684145,"(41.72471248585933, -87.61542593684146)",2012-01-05,49
Vacant/Abandoned Building,12-00022095,01/05/2012,Rear,,Boarded,GARAGE SIDE DOOR,Vacant,False,False,3121,N,NOTTINGHAM,AVE,60634.0,1128288.34729358,1919998.81961546,36.0,25.0,18.0,41.936784399136265,-87.80394023355394,"(41.936784399136265, -87.80394023355394)",2012-01-05,18
Vacant/Abandoned Building,12-00022742,01/05/2012,Rear,,Open,REAR AND FRONT,Vacant,True,False,7819,S,KINGSTON,AVE,60649.0,1194546.35023308,1853615.50989488,7.0,4.0,43.0,41.75324542005456,-87.5626253799945,"(41.753245420054554, -87.56262537999451)",2012-01-05,43
Vacant/Abandoned Building,12-00022873,01/05/2012,Garage,,Open,,Vacant,False,False,1638,N,LATROBE,AVE,60639.0,1141150.29011368,1910390.89663287,37.0,25.0,25.0,41.910191562049825,-87.75690751232052,"(41.910191562049825, -87.75690751232051)",2012-01-05,25
Vacant/Abandoned Building,12-00022918,01/05/2012,Front,,Open,,Vacant,False,False,5254,S,HYDE PARK,BLVD,60615.0,1188486.74226668,1870679.97227557,4.0,21.0,41.0,41.800218489837775,-87.58428648509924,"(41.800218489837775, -87.58428648509924)",2012-01-05,41
Vacant/Abandoned Building,12-00023014,01/05/2012,Front,,Open,,Vacant,False,False,6224,S,DR MARTIN LUTHER KING JR,DR,60637.0,1179988.86047658,1863833.09999583,20.0,3.0,40.0,41.78162901834026,-87.61566002232695,"(41.78162901834026, -87.61566002232694)",2012-01-05,42
Vacant/Abandoned Building,12-00023017,01/05/2012,Front,,Boarded,BACK PORCH OF THE REAR OF THIS BUILDING NEEDS TO BE BOARDED UP.. VAGRANTS ARE BREAKING INSIDE THIS HOME..,Vacant,False,True,9120,S,THROOP,ST,60620.0,1169262.65691911,1844291.7499286,21.0,22.0,73.0,41.72824388314388,-87.65554916159915,"(41.728243883143875, -87.65554916159915)",2012-01-05,73
Vacant/Abandoned Building,12-00023399,01/05/2012,Front,,Open,FRONT AND GARAGE,Vacant,False,True,5424,W,OHIO,ST,60644.0,1139963.81979059,1903437.16408932,37.0,15.0,25.0,41.891131490162756,-87.76143649244936,"(41.89113149016276, -87.76143649244936)",2012-01-05,25
Vacant/Abandoned Building,12-00023765,01/05/2012,Front,,Open,REAR DOOR,Vacant,False,True,6810,S,PARNELL,AVE,60621.0,1173744.73377441,1859750.84231173,6.0,7.0,68.0,41.77056756844529,-87.63867325640513,"(41.77056756844529, -87.63867325640513)",2012-01-05,68
Vacant/Abandoned Building,12-00023774,01/05/2012,Front,,Open,FRONT,Vacant,False,True,6557,S,HARVARD,AVE,60621.0,1175193.02907609,1861507.34691096,20.0,7.0,68.0,41.77535539130508,-87.63331198963274,"(41.77535539130508, -87.63331198963274)",2012-01-05,68
Vacant/Abandoned Building,12-00023780,01/05/2012,Front,,Open,FRONT AND REAR,Vacant,False,True,6820,S,PARNELL,AVE,60621.0,1173746.63377441,1859683.94231173,6.0,7.0,68.0,41.770383944955,-87.63866827246164,"(41.770383944955, -87.63866827246164)",2012-01-05,68
Vacant/Abandoned Building,12-00024030,01/05/2012,Front,,Boarded,REAR,Vacant,False,True,302,W,106TH,ST,60628.0,1176091.84057082,1834638.6714203,34.0,5.0,49.0,41.70160421526013,-87.63082110543247,"(41.701604215260126, -87.63082110543247)",2012-01-05,49
Vacant/Abandoned Building,12-00024309,01/05/2012,Front,,Open,ALL DOORS/WINDOWS UNSECURED,Vacant,False,False,5633,S,ASHLAND,AVE,60636.0,1166633.67539103,1867359.13740949,16.0,7.0,67.0,41.79160034047472,-87.66452269721843,"(41.79160034047473, -87.66452269721844)",2012-01-05,67
Vacant/Abandoned Building,12-00024311,01/05/2012,Front,,Open,FRONT DOOR,Vacant,False,False,5344,S,PAULINA,ST,60609.0,1165918.55032171,1869262.46642626,16.0,9.0,61.0,41.7968385422471,-87.66709083917118,"(41.7968385422471, -87.66709083917117)",2012-01-05,61
Vacant/Abandoned Building,12-00024493,01/05/2012,Front,,Open,FRONT AND REAR,Vacant,True,False,6509,S,HALSTED,PKWY,60621.0,1172190.99522579,1861665.5478965999,20.0,7.0,68.0,41.77585604265273,-87.64431240638098,"(41.77585604265273, -87.64431240638098)",2012-01-05,68
Vacant/Abandoned Building,12-00024496,01/05/2012,Front,,Open,FRONT AND REAR,Vacant,True,False,6509,S,NORMAL,BLVD,60621.0,1174212.6861339,1861694.83390358,20.0,7.0,68.0,41.77589171844807,-87.63690022854642,"(41.775891718448065, -87.63690022854642)",2012-01-05,68
Vacant/Abandoned Building,12-00024530,01/06/2012,Front,,Open,OUTER ENTRY DOOR IS MISSING,Vacant,False,False,9008,S,HOUSTON,AVE,60617.0,1198087.3887316003,1845821.27600949,10.0,4.0,46.0,41.731769682372644,-87.54990914017289,"(41.73176968237265, -87.54990914017287)",2012-01-06,46
Vacant/Abandoned Building,12-00024718,01/06/2012,Front,,Open,REAR,Vacant,False,True,2620,W,GLADYS,AVE,60612.0,1158890.50929445,1898331.61031461,28.0,11.0,27.0,41.87675418446799,-87.69206771250641,"(41.87675418446799, -87.69206771250641)",2012-01-06,27
Vacant/Abandoned Building,12-00025778,01/06/2012,Front,,Open,FRONT AND BACK  DOORS WIDE OPEN AND  BROKEN WINDOWS,Vacant,False,True,7748,S,LOOMIS,BLVD,60620.0,1168342.30928251,1853372.93647616,17.0,6.0,71.0,41.753183786369206,-87.6586597779523,"(41.7531837863692, -87.65865977795228)",2012-01-06,71
Vacant/Abandoned Building,12-00025816,01/06/2012,Front,,Open,,Vacant,False,False,4852,W,DRUMMOND,PL,60639.0,1143588.30258128,1917188.63702502,31.0,25.0,19.0,41.928799955176274,-87.74778059289925,"(41.928799955176274, -87.74778059289925)",2012-01-06,19
Vacant/Abandoned Building,12-00025924,01/06/2012,Front,,Open,,Vacant,False,False,4600,W,MONROE,ST,60644.0,1145674.61277684,1899165.59010655,28.0,11.0,25.0,41.87930343115129,-87.74057164261362,"(41.8793034311513, -87.74057164261362)",2012-01-06,25
Vacant/Abandoned Building,12-00026185,01/06/2012,Rear,,Open,REAR DOOR,Vacant,False,True,7828,S,EMERALD,AVE,60620.0,1172658.34418296,1852960.38676671,17.0,6.0,71.0,41.751957732396114,-87.64285531780192,"(41.75195773239611, -87.64285531780192)",2012-01-06,71
Vacant/Abandoned Building,12-00026202,01/06/2012,Front,,Open,THE FRONT DOOR,Vacant,False,True,6338,S,MARSHFIELD,AVE,60636.0,1166416.99748868,1862672.60997243,15.0,7.0,67.0,41.77874454867838,-87.66545069963269,"(41.77874454867838, -87.66545069963269)",2012-01-06,67
Vacant/Abandoned Building,12-00026380,01/06/2012,Front,,Open,THRU THE REAR,Vacant,False,True,2439,W,TAYLOR,ST,60612.0,1160271.75781839,1895636.11990138,28.0,11.0,28.0,41.86932907382249,-87.68707070729694,"(41.86932907382249, -87.68707070729694)",2012-01-06,28
Vacant/Abandoned Building,12-00026399,01/06/2012,Front,,Open,,Vacant,False,False,4252,S,COTTAGE GROVE,AVE,60653.0,1182315.62990212,1876919.7299773,4.0,2.0,38.0,41.81748621654413,-87.60672405026335,"(41.817486216544125, -87.60672405026334)",2012-01-06,38
Vacant/Abandoned Building,12-00026482,01/06/2012,,,,,,,,5430,S,KENNETH,AVE,60632.0,1147618.63737991,1868234.73998832,23.0,8.0,62.0,41.79438790409831,-87.73422558876885,"(41.79438790409831, -87.73422558876884)",2012-01-06,62
Vacant/Abandoned Building,12-00026617,01/06/2012,Front,,Open,,Vacant,False,True,6409,S,HOYNE,AVE,60636.0,1163464.19489796,1862132.70930833,15.0,7.0,67.0,41.7773254117929,-87.67629105216936,"(41.7773254117929, -87.67629105216936)",2012-01-06,67
Vacant/Abandoned Building,12-00027108,01/06/2012,,,,,,,,3613,W,58TH,ST,60629.0,1153228.44878033,1865911.49771851,14.0,8.0,62.0,41.7879034599658,-87.71371575117482,"(41.7879034599658, -87.71371575117482)",2012-01-06,62
Vacant/Abandoned Building,12-00027136,01/06/2012,Rear,,Open,FRONT & REAR DOORS -WINDOWS,Vacant,False,True,3315,W,CARROLL,AVE,60624.0,1154190.86126723,1902207.13059094,28.0,11.0,27.0,41.887484063992574,-87.70921994890548,"(41.88748406399258, -87.70921994890548)",2012-01-06,27
Vacant/Abandoned Building,12-00027185,01/06/2012,,,,,,,,6730,S,SANGAMON,ST,60621.0,1171136.74642935,1860204.33798892,17.0,7.0,68.0,41.77186942101435,-87.64821985244055,"(41.77186942101435, -87.64821985244055)",2012-01-06,68
Vacant/Abandoned Building,12-00027187,01/06/2012,,,,,,,,10906,S,INDIANA,AVE,60628.0,1179517.13417459,1832670.67142883,9.0,5.0,49.0,41.6961263929789,-87.61833866050252,"(41.6961263929789, -87.61833866050252)",2012-01-06,49
Vacant/Abandoned Building,12-00027188,01/06/2012,,,,,,,,7301,S,LANGLEY,AVE,60619.0,1182157.8926209,1856759.79840002,6.0,3.0,69.0,41.762169238369474,-87.6079266404316,"(41.76216923836948, -87.60792664043159)",2012-01-06,69
Vacant/Abandoned Building,12-00027658,01/06/2012,Rear,,Open,OPEN SIDE WINDOWS,Vacant,False,False,9100,S,COMMERCIAL,AVE,60617.0,1197725.11259297,1845200.68841112,10.0,4.0,46.0,41.730075780552475,-87.55125692890894,"(41.73007578055248, -87.55125692890894)",2012-01-06,46
Vacant/Abandoned Building,12-00028129,01/06/2012,Front,,Open,ALL AROUND,Vacant,False,True,5646,S,PEORIA,ST,60621.0,1171270.50988778,1867397.75796863,16.0,7.0,68.0,41.79160607518497,-87.64751920868947,"(41.79160607518497, -87.64751920868949)",2012-01-06,68
Vacant/Abandoned Building,12-00028427,01/06/2012,Front,,Open,,Vacant,False,False,11834,S,EGGLESTON,AVE,60628.0,1175424.61390021,1826431.9656057,34.0,5.0,53.0,41.67909868003688,-87.63350840295202,"(41.67909868003688, -87.63350840295203)",2012-01-06,53
Vacant/Abandoned Building,12-00028667,01/06/2012,Rear,,Open,REAR DOOR,Vacant,False,True,5208,S,PAULINA,ST,60609.0,1165892.95688157,1870168.87989799,16.0,9.0,61.0,41.799326393222024,-87.66715893351095,"(41.79932639322202, -87.66715893351096)",2012-01-06,61
Vacant/Abandoned Building,12-00028973,01/06/2012,Front,,Open,?,Vacant,False,False,9141,S,HALSTED,ST,60620.0,1172581.46677384,1844233.07416632,21.0,22.0,73.0,41.72801051374321,-87.64339344021452,"(41.72801051374321, -87.64339344021452)",2012-01-06,73
Vacant/Abandoned Building,12-00028989,01/06/2012,Front,,Open,THE ENTY POINTS ARE THE FRONT AND REAR OF THE BUILDING.,Vacant,False,True,7349,S,PEORIA,ST,60621.0,1171578.2802302,1856109.87388582,17.0,7.0,68.0,41.760624044937956,-87.64672114368466,"(41.760624044937956, -87.64672114368466)",2012-01-06,68
Vacant/Abandoned Building,12-00029017,01/06/2012,Front,,Open,,Vacant,False,True,4720,W,MAYPOLE,AVE,60644.0,1144874.44858028,1901045.00906881,28.0,11.0,25.0,41.88447590851922,-87.74346231448065,"(41.884475908519214, -87.74346231448065)",2012-01-06,25
Vacant/Abandoned Building,12-00029171,01/06/2012,Front,,Open,"FRONT, BACK AND SIDES",Vacant,False,False,3833,W,ARTHINGTON,ST,60624.0,1150999.20780723,1895761.43007344,24.0,11.0,26.0,41.869859457476466,-87.7211095996238,"(41.86985945747647, -87.72110959962379)",2012-01-06,26
Vacant/Abandoned Building,12-00029174,01/06/2012,Front,,Open,"FRONT, BACK AND SIDES",Vacant,False,False,3839,W,ARTHINGTON,ST,60624.0,1150956.20780723,1895760.43007344,24.0,11.0,26.0,41.869857554818935,-87.7212674926429,"(41.869857554818935, -87.72126749264291)",2012-01-06,26
Vacant/Abandoned Building,12-00029442,01/06/2012,Front,,Open,BASEMENT IS OPEN NOW BOARDS WERE ON THE PROPERTY,Vacant,False,False,2731,W,GLADYS,AVE,60612.0,1158227.11931294,1898315.94202488,2.0,11.0,27.0,41.876724764401466,-87.69450390787398,"(41.876724764401466, -87.69450390787397)",2012-01-06,27
Vacant/Abandoned Building,12-00029525,01/06/2012,Front,,Open,"FRONT, BACK AND SIDES",Vacant,False,False,1516,S,CHRISTIANA,AVE,60623.0,1154279.07979942,1892404.31219347,24.0,10.0,29.0,41.86058233496987,-87.70915776492558,"(41.86058233496987, -87.70915776492558)",2012-01-06,29
Vacant/Abandoned Building,12-00029668,01/06/2012,Front,,Open,"FRONT DOOR, SIDE DOOR, AND WINDOWS",Vacant,False,False,6348,S,HOYNE,AVE,60636.0,1163453.93691096,1862529.11861535,15.0,7.0,67.0,41.77841342713675,-87.67631755495735,"(41.77841342713675, -87.67631755495735)",2012-01-06,67
Vacant/Abandoned Building,12-00029712,01/06/2012,Front,,Open,FRONT,Vacant,False,True,6859,S,CALUMET,AVE,60637.0,1179662.5443055,1859608.22307116,20.0,3.0,69.0,41.77004299736217,-87.61698538929907,"(41.770042997362175, -87.61698538929906)",2012-01-06,69
Vacant/Abandoned Building,12-00029833,01/06/2012,Rear,,Open,,Vacant,False,False,1016,N,LAVERGNE,AVE,60651.0,1142843.90168013,1906190.00612496,37.0,15.0,25.0,41.89863244698109,-87.75079057203358,"(41.89863244698109, -87.75079057203358)",2012-01-06,25
Vacant/Abandoned Building,12-00030024,01/06/2012,Front,,Open,?,Vacant,False,False,8100,S,ELLIS,AVE,60619.0,1184301.67500711,1851497.96768711,8.0,6.0,44.0,41.74768036701307,-87.6002338229017,"(41.74768036701307, -87.6002338229017)",2012-01-06,44
Vacant/Abandoned Building,12-00030432,01/07/2012,Rear,,Boarded,REAR DOOR OPEN,Vacant,False,False,6549,S,EBERHART,AVE,60637.0,1180701.35352743,1861696.0968753998,20.0,3.0,42.0,41.77574852619817,-87.61311349562483,"(41.77574852619817, -87.61311349562483)",2012-01-07,42
Vacant/Abandoned Building,12-00030523,01/07/2012,Garage,,Open,,Vacant,False,False,3026,W,WARREN,BLVD,60612.0,1156205.4284291,1900199.6038108997,2.0,13.0,27.0,41.881934771284314,-87.70187606354115,"(41.88193477128431, -87.70187606354114)",2012-01-07,27
Vacant/Abandoned Building,12-00030556,01/07/2012,Front,,Open,DOORS/ WINDOWS IN REAR,Vacant,True,True,7836,S,EMERALD,AVE,60620.0,1172659.84418296,1852907.18676671,17.0,6.0,71.0,41.75181171177333,-87.64285138556322,"(41.75181171177333, -87.64285138556322)",2012-01-07,71
Vacant/Abandoned Building,12-00030597,01/07/2012,Garage,,Open,NEEDS TO BE BOARDED AND SECURE..,Vacant,False,True,738,W,117TH,ST,60628.0,1173442.92788704,1827418.07218601,34.0,5.0,53.0,41.6818486558875,-87.64073314911562,"(41.6818486558875, -87.64073314911563)",2012-01-07,53
Vacant/Abandoned Building,12-00030699,01/07/2012,Front,,Open,,Vacant,False,True,839,N,CALIFORNIA,AVE,60622.0,1157570.34926974,1905468.31317771,26.0,13.0,24.0,41.89636492524014,-87.69672054500838,"(41.89636492524014, -87.69672054500838)",2012-01-07,24
Vacant/Abandoned Building,12-00030709,01/07/2012,Front,,Open,,Vacant,False,True,841,N,CALIFORNIA,AVE,60622.0,1157569.94926974,1905481.61317771,26.0,13.0,24.0,41.89640142975885,-87.6967216516786,"(41.896401429758846, -87.69672165167859)",2012-01-07,24
Vacant/Abandoned Building,12-00031800,01/08/2012,Garage,,Boarded,BOARDED UP PROPERTY HAS A OPEN GARAGE DOOR,Vacant,False,False,9901,S,LA SALLE,ST,60628.0,1177019.26466783,1839302.10567892,9.0,5.0,49.0,41.71438051979413,-87.62728517716594,"(41.714380519794126, -87.62728517716596)",2012-01-08,49
Vacant/Abandoned Building,12-00031859,01/08/2012,Rear,,Open,REAR,Vacant,False,False,1645,E,79TH,ST,60649.0,1188663.85002811,1852928.49106696,8.0,4.0,46.0,41.75150275799903,-87.5842040752187,"(41.75150275799902, -87.58420407521868)",2012-01-08,46
Vacant/Abandoned Building,12-00031985,01/08/2012,Front,,Open,,Vacant,False,False,4331,S,LANGLEY,AVE,60653.0,1181652.11259365,1876446.99621617,4.0,2.0,38.0,41.81620436955895,-87.60917260836789,"(41.81620436955895, -87.60917260836789)",2012-01-08,38
Vacant/Abandoned Building,12-00032158,01/08/2012,Front,,Open,SIDE DOOR,Vacant,False,True,1100,N,CENTRAL PARK,AVE,60651.0,1152174.01618574,1907092.8099016002,27.0,11.0,23.0,41.900930868922245,-87.71649747395384,"(41.900930868922245, -87.71649747395384)",2012-01-08,23
Vacant/Abandoned Building,12-00032232,01/08/2012,Front,,Open,FRONT,Vacant,False,True,1511,S,DRAKE,AVE,60623.0,1152950.50989168,1892405.95859227,24.0,10.0,29.0,41.86061325398983,-87.71403461622555,"(41.86061325398983, -87.71403461622555)",2012-01-08,29
Vacant/Abandoned Building,12-00032295,01/08/2012,Front,,Open,FRONT,Vacant,False,True,1029,N,ST LOUIS,AVE,60651.0,1152853.31202499,1906635.67752955,27.0,11.0,23.0,41.89966302406507,-87.71401447608935,"(41.89966302406507, -87.71401447608935)",2012-01-08,23
Vacant/Abandoned Building,12-00032300,01/08/2012,Front,,Open,,Vacant,False,True,6561,S,HARVARD,AVE,60621.0,1175193.92907609,1861476.94691096,20.0,7.0,68.0,41.77527195023266,-87.63330959749462,"(41.77527195023266, -87.63330959749463)",2012-01-08,68
Vacant/Abandoned Building,12-00032400,01/08/2012,Front,,Open,DOORS / WINDOWS,Vacant,False,True,6718,S,EVANS,AVE,60637.0,1182373.77420097,1860631.32011291,6.0,3.0,42.0,41.772788078433535,-87.60701559188917,"(41.77278807843353, -87.60701559188917)",2012-01-08,42
Vacant/Abandoned Building,12-00032420,01/08/2012,Front,,Open,"REAR,BASEMENT (HAS NO DOOR) AND ALL WINDOWS",Vacant,False,True,3316,W,WABANSIA,AVE,60647.0,1153809.04087337,1911100.25238544,26.0,14.0,23.0,41.911895237723925,-87.71038497569413,"(41.91189523772392, -87.71038497569413)",2012-01-08,23
